snapshot_utc,snapshot_swe,match,home_team,away_team,kickoff_utc,kickoff_swe,bookmaker,home_odds,draw_odds,away_odds,spread_team,spread_point,spread_odds,total_line,over_odds,under_odds,last_update
2026-06-15 09:03:38,2026-06-15 11:03:38,Argentina vs Algeria,Argentina,Algeria,2026-06-17 01:00,2026-06-17 03:00,pinnacle,1.4,4.58,9.34,Algeria,1.25,1.97,2.5,2.0,1.88,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Argentina vs Algeria,Argentina,Algeria,2026-06-17 01:00,2026-06-17 03:00,pinnacle,1.4,4.58,9.34,Argentina,-1.25,1.93,2.5,2.0,1.88,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Austria vs Jordan,Austria,Jordan,2026-06-17 04:00,2026-06-17 06:00,pinnacle,1.34,5.45,9.17,Austria,-1.5,2.0,2.75,1.9,1.99,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Austria vs Jordan,Austria,Jordan,2026-06-17 04:00,2026-06-17 06:00,pinnacle,1.34,5.45,9.17,Jordan,1.5,1.91,2.75,1.9,1.99,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Portugal vs DR Congo,Portugal,DR Congo,2026-06-17 17:00,2026-06-17 19:00,pinnacle,1.28,5.8,11.42,DR Congo,1.5,2.04,2.75,1.91,1.98,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Portugal vs DR Congo,Portugal,DR Congo,2026-06-17 17:00,2026-06-17 19:00,pinnacle,1.28,5.8,11.42,Portugal,-1.5,1.88,2.75,1.91,1.98,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,England vs Croatia,England,Croatia,2026-06-17 20:00,2026-06-17 22:00,pinnacle,1.74,3.87,4.96,Croatia,0.75,1.92,2.25,1.94,1.94,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,England vs Croatia,England,Croatia,2026-06-17 20:00,2026-06-17 22:00,pinnacle,1.74,3.87,4.96,England,-0.75,1.98,2.25,1.94,1.94,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Ghana vs Panama,Ghana,Panama,2026-06-17 23:00,2026-06-18 01:00,pinnacle,2.2,3.47,3.43,Ghana,-0.25,1.91,2.25,2.04,1.85,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Ghana vs Panama,Ghana,Panama,2026-06-17 23:00,2026-06-18 01:00,pinnacle,2.2,3.47,3.43,Panama,0.25,2.0,2.25,2.04,1.85,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Uzbekistan vs Colombia,Uzbekistan,Colombia,2026-06-18 02:00,2026-06-18 04:00,pinnacle,9.26,4.77,1.39,Colombia,-1.25,1.92,2.5,1.97,1.92,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Uzbekistan vs Colombia,Uzbekistan,Colombia,2026-06-18 02:00,2026-06-18 04:00,pinnacle,9.26,4.77,1.39,Uzbekistan,1.25,1.99,2.5,1.97,1.92,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Czech Republic vs South Africa,Czech Republic,South Africa,2026-06-18 16:00,2026-06-18 18:00,pinnacle,1.78,3.86,4.65,Czech Republic,-0.75,2.05,2.25,1.85,2.05,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Czech Republic vs South Africa,Czech Republic,South Africa,2026-06-18 16:00,2026-06-18 18:00,pinnacle,1.78,3.86,4.65,South Africa,0.75,1.86,2.25,1.85,2.05,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Switzerland vs Bosnia & Herzegovina,Switzerland,Bosnia & Herzegovina,2026-06-18 19:00,2026-06-18 21:00,pinnacle,1.6,4.21,5.75,Bosnia & Herzegovina,1.0,1.88,2.25,1.85,2.04,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Switzerland vs Bosnia & Herzegovina,Switzerland,Bosnia & Herzegovina,2026-06-18 19:00,2026-06-18 21:00,pinnacle,1.6,4.21,5.75,Switzerland,-1.0,2.04,2.25,1.85,2.04,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Canada vs Qatar,Canada,Qatar,2026-06-18 22:00,2026-06-19 00:00,pinnacle,1.28,5.82,11.57,Canada,-1.5,1.89,2.75,2.03,1.87,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Canada vs Qatar,Canada,Qatar,2026-06-18 22:00,2026-06-19 00:00,pinnacle,1.28,5.82,11.57,Qatar,1.5,2.02,2.75,2.03,1.87,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Mexico vs South Korea,Mexico,South Korea,2026-06-19 01:00,2026-06-19 03:00,pinnacle,1.98,3.37,4.27,Mexico,-0.5,1.99,2.0,1.86,2.04,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Mexico vs South Korea,Mexico,South Korea,2026-06-19 01:00,2026-06-19 03:00,pinnacle,1.98,3.37,4.27,South Korea,0.5,1.92,2.0,1.86,2.04,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,USA vs Australia,USA,Australia,2026-06-19 19:00,2026-06-19 21:00,pinnacle,1.65,4.28,5.13,Australia,0.75,2.07,2.5,2.03,1.86,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,USA vs Australia,USA,Australia,2026-06-19 19:00,2026-06-19 21:00,pinnacle,1.65,4.28,5.13,USA,-0.75,1.85,2.5,2.03,1.86,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Scotland vs Morocco,Scotland,Morocco,2026-06-19 22:00,2026-06-20 00:00,pinnacle,5.14,3.66,1.76,Morocco,-0.75,2.03,2.25,2.01,1.88,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Scotland vs Morocco,Scotland,Morocco,2026-06-19 22:00,2026-06-20 00:00,pinnacle,5.14,3.66,1.76,Scotland,0.75,1.88,2.25,2.01,1.88,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Brazil vs Haiti,Brazil,Haiti,2026-06-20 01:00,2026-06-20 03:00,pinnacle,1.1,11.94,22.17,Brazil,-2.5,1.93,3.5,1.88,1.94,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Brazil vs Haiti,Brazil,Haiti,2026-06-20 01:00,2026-06-20 03:00,pinnacle,1.1,11.94,22.17,Haiti,2.5,1.92,3.5,1.88,1.94,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Turkey vs Paraguay,Turkey,Paraguay,2026-06-20 03:00,2026-06-20 05:00,pinnacle,2.06,3.42,3.91,Paraguay,0.5,1.85,2.25,1.88,2.02,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Turkey vs Paraguay,Turkey,Paraguay,2026-06-20 03:00,2026-06-20 05:00,pinnacle,2.06,3.42,3.91,Turkey,-0.5,2.07,2.25,1.88,2.02,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Netherlands vs Sweden,Netherlands,Sweden,2026-06-20 17:00,2026-06-20 19:00,pinnacle,1.71,4.1,4.81,Netherlands,-0.75,1.9,2.5,1.92,1.97,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Netherlands vs Sweden,Netherlands,Sweden,2026-06-20 17:00,2026-06-20 19:00,pinnacle,1.71,4.1,4.81,Sweden,0.75,2.0,2.5,1.92,1.97,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Germany vs Ivory Coast,Germany,Ivory Coast,2026-06-20 20:00,2026-06-20 22:00,pinnacle,1.54,4.59,5.81,Germany,-1.0,1.93,2.75,1.96,1.93,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Germany vs Ivory Coast,Germany,Ivory Coast,2026-06-20 20:00,2026-06-20 22:00,pinnacle,1.54,4.59,5.81,Ivory Coast,1.0,1.98,2.75,1.96,1.93,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Ecuador vs Curaçao,Ecuador,Curaçao,2026-06-21 00:00,2026-06-21 02:00,pinnacle,1.09,10.51,24.81,Curaçao,2.5,1.85,3.25,1.94,1.88,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Ecuador vs Curaçao,Ecuador,Curaçao,2026-06-21 00:00,2026-06-21 02:00,pinnacle,1.09,10.51,24.81,Ecuador,-2.5,1.99,3.25,1.94,1.88,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Tunisia vs Japan,Tunisia,Japan,2026-06-21 04:00,2026-06-21 06:00,pinnacle,7.13,4.21,1.52,Japan,-1.0,1.95,2.25,1.88,2.01,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Tunisia vs Japan,Tunisia,Japan,2026-06-21 04:00,2026-06-21 06:00,pinnacle,7.13,4.21,1.52,Tunisia,1.0,1.95,2.25,1.88,2.01,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Spain vs Saudi Arabia,Spain,Saudi Arabia,2026-06-21 16:00,2026-06-21 18:00,pinnacle,1.09,10.04,20.78,Saudi Arabia,2.5,1.81,3.25,1.94,1.83,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Spain vs Saudi Arabia,Spain,Saudi Arabia,2026-06-21 16:00,2026-06-21 18:00,pinnacle,1.09,10.04,20.78,Spain,-2.5,1.99,3.25,1.94,1.83,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Belgium vs Iran,Belgium,Iran,2026-06-21 19:00,2026-06-21 21:00,pinnacle,1.36,4.68,7.89,Belgium,-1.25,1.87,2.5,1.82,1.97,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Belgium vs Iran,Belgium,Iran,2026-06-21 19:00,2026-06-21 21:00,pinnacle,1.36,4.68,7.89,Iran,1.25,1.93,2.5,1.82,1.97,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Uruguay vs Cape Verde,Uruguay,Cape Verde,2026-06-21 22:00,2026-06-22 00:00,pinnacle,1.4,4.46,7.37,Cape Verde,1.25,1.77,2.5,1.87,1.92,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Uruguay vs Cape Verde,Uruguay,Cape Verde,2026-06-21 22:00,2026-06-22 00:00,pinnacle,1.4,4.46,7.37,Uruguay,-1.25,2.05,2.5,1.87,1.92,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,New Zealand vs Egypt,New Zealand,Egypt,2026-06-22 01:00,2026-06-22 03:00,pinnacle,4.34,3.82,1.72,Egypt,-0.75,1.97,2.25,1.95,1.83,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,New Zealand vs Egypt,New Zealand,Egypt,2026-06-22 01:00,2026-06-22 03:00,pinnacle,4.34,3.82,1.72,New Zealand,0.75,1.83,2.25,1.95,1.83,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Argentina vs Austria,Argentina,Austria,2026-06-22 17:00,2026-06-22 19:00,pinnacle,1.58,3.75,5.69,Argentina,-1.0,2.04,2.5,1.94,1.85,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Argentina vs Austria,Argentina,Austria,2026-06-22 17:00,2026-06-22 19:00,pinnacle,1.58,3.75,5.69,Austria,1.0,1.78,2.5,1.94,1.85,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,France vs Iraq,France,Iraq,2026-06-22 21:00,2026-06-22 23:00,pinnacle,1.11,8.17,24.53,France,-2.5,2.01,3.25,1.99,1.81,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,France vs Iraq,France,Iraq,2026-06-22 21:00,2026-06-22 23:00,pinnacle,1.11,8.17,24.53,Iraq,2.5,1.8,3.25,1.99,1.81,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Norway vs Senegal,Norway,Senegal,2026-06-23 00:00,2026-06-23 02:00,pinnacle,2.06,3.53,3.36,Norway,-0.25,1.79,2.5,1.94,1.85,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Norway vs Senegal,Norway,Senegal,2026-06-23 00:00,2026-06-23 02:00,pinnacle,2.06,3.53,3.36,Senegal,0.25,2.02,2.5,1.94,1.85,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Jordan vs Algeria,Jordan,Algeria,2026-06-23 03:00,2026-06-23 05:00,pinnacle,6.56,4.25,1.45,Algeria,-1.0,1.79,2.5,1.88,1.9,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Jordan vs Algeria,Jordan,Algeria,2026-06-23 03:00,2026-06-23 05:00,pinnacle,6.56,4.25,1.45,Jordan,1.0,2.03,2.5,1.88,1.9,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Portugal vs Uzbekistan,Portugal,Uzbekistan,2026-06-23 17:00,2026-06-23 19:00,pinnacle,1.21,6.33,11.47,Portugal,-1.75,1.93,3.0,1.96,1.83,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Portugal vs Uzbekistan,Portugal,Uzbekistan,2026-06-23 17:00,2026-06-23 19:00,pinnacle,1.21,6.33,11.47,Uzbekistan,1.75,1.87,3.0,1.96,1.83,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,England vs Ghana,England,Ghana,2026-06-23 20:00,2026-06-23 22:00,pinnacle,1.29,5.3,8.94,England,-1.5,1.87,2.75,1.87,1.92,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,England vs Ghana,England,Ghana,2026-06-23 20:00,2026-06-23 22:00,pinnacle,1.29,5.3,8.94,Ghana,1.5,1.93,2.75,1.87,1.92,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Panama vs Croatia,Panama,Croatia,2026-06-23 23:00,2026-06-24 01:00,pinnacle,6.38,3.72,1.54,Croatia,-1.0,1.93,2.25,1.79,2.0,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Panama vs Croatia,Panama,Croatia,2026-06-23 23:00,2026-06-24 01:00,pinnacle,6.38,3.72,1.54,Panama,1.0,1.88,2.25,1.79,2.0,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Colombia vs DR Congo,Colombia,DR Congo,2026-06-24 02:00,2026-06-24 04:00,pinnacle,1.41,4.3,7.44,Colombia,-1.25,2.04,2.25,1.88,1.91,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Colombia vs DR Congo,Colombia,DR Congo,2026-06-24 02:00,2026-06-24 04:00,pinnacle,1.41,4.3,7.44,DR Congo,1.25,1.78,2.25,1.88,1.91,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Bosnia & Herzegovina vs Qatar,Bosnia & Herzegovina,Qatar,2026-06-24 19:00,2026-06-24 21:00,pinnacle,1.56,3.89,5.61,Bosnia & Herzegovina,-1.0,2.05,2.25,1.79,2.0,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Bosnia & Herzegovina vs Qatar,Bosnia & Herzegovina,Qatar,2026-06-24 19:00,2026-06-24 21:00,pinnacle,1.56,3.89,5.61,Qatar,1.0,1.78,2.25,1.79,2.0,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Switzerland vs Canada,Switzerland,Canada,2026-06-24 19:00,2026-06-24 21:00,pinnacle,2.08,3.37,3.45,Canada,0.25,2.01,2.25,1.83,1.96,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Switzerland vs Canada,Switzerland,Canada,2026-06-24 19:00,2026-06-24 21:00,pinnacle,2.08,3.37,3.45,Switzerland,-0.25,1.81,2.25,1.83,1.96,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Scotland vs Brazil,Scotland,Brazil,2026-06-24 22:00,2026-06-25 00:00,pinnacle,5.71,4.93,1.43,Brazil,-1.25,1.94,2.5,1.82,1.98,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Scotland vs Brazil,Scotland,Brazil,2026-06-24 22:00,2026-06-25 00:00,pinnacle,5.71,4.93,1.43,Scotland,1.25,1.86,2.5,1.82,1.98,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Morocco vs Haiti,Morocco,Haiti,2026-06-24 22:00,2026-06-25 00:00,pinnacle,1.29,5.17,9.08,Haiti,1.5,1.9,2.75,1.8,1.99,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Morocco vs Haiti,Morocco,Haiti,2026-06-24 22:00,2026-06-25 00:00,pinnacle,1.29,5.17,9.08,Morocco,-1.5,1.9,2.75,1.8,1.99,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Czech Republic vs Mexico,Czech Republic,Mexico,2026-06-25 01:00,2026-06-25 03:00,pinnacle,4.51,3.51,1.77,Czech Republic,0.5,2.04,2.25,1.86,1.93,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Czech Republic vs Mexico,Czech Republic,Mexico,2026-06-25 01:00,2026-06-25 03:00,pinnacle,4.51,3.51,1.77,Mexico,-0.5,1.78,2.25,1.86,1.93,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,South Africa vs South Korea,South Africa,South Korea,2026-06-25 01:00,2026-06-25 03:00,pinnacle,5.47,3.85,1.58,South Africa,0.75,2.06,2.5,2.01,1.79,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,South Africa vs South Korea,South Africa,South Korea,2026-06-25 01:00,2026-06-25 03:00,pinnacle,5.47,3.85,1.58,South Korea,-0.75,1.77,2.5,2.01,1.79,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Curaçao vs Ivory Coast,Curaçao,Ivory Coast,2026-06-25 20:00,2026-06-25 22:00,pinnacle,14.75,7.58,1.15,Curaçao,2.0,2.01,3.25,1.98,1.81,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Curaçao vs Ivory Coast,Curaçao,Ivory Coast,2026-06-25 20:00,2026-06-25 22:00,pinnacle,14.75,7.58,1.15,Ivory Coast,-2.0,1.8,3.25,1.98,1.81,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Ecuador vs Germany,Ecuador,Germany,2026-06-25 20:00,2026-06-25 22:00,pinnacle,4.42,3.62,1.76,Ecuador,0.75,1.81,2.5,1.92,1.87,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Ecuador vs Germany,Ecuador,Germany,2026-06-25 20:00,2026-06-25 22:00,pinnacle,4.42,3.62,1.76,Germany,-0.75,1.99,2.5,1.92,1.87,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Japan vs Sweden,Japan,Sweden,2026-06-25 23:00,2026-06-26 01:00,pinnacle,2.13,3.4,3.29,Japan,-0.25,1.85,2.25,1.8,2.0,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Japan vs Sweden,Japan,Sweden,2026-06-25 23:00,2026-06-26 01:00,pinnacle,2.13,3.4,3.29,Sweden,0.25,1.95,2.25,1.8,2.0,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Tunisia vs Netherlands,Tunisia,Netherlands,2026-06-25 23:00,2026-06-26 01:00,pinnacle,8.4,5.05,1.32,Netherlands,-1.5,1.95,2.75,1.83,1.95,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Tunisia vs Netherlands,Tunisia,Netherlands,2026-06-25 23:00,2026-06-26 01:00,pinnacle,8.4,5.05,1.32,Tunisia,1.5,1.85,2.75,1.83,1.95,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Paraguay vs Australia,Paraguay,Australia,2026-06-26 02:00,2026-06-26 04:00,pinnacle,2.09,3.34,3.45,Australia,0.25,2.0,2.25,1.97,1.83,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Paraguay vs Australia,Paraguay,Australia,2026-06-26 02:00,2026-06-26 04:00,pinnacle,2.09,3.34,3.45,Paraguay,-0.25,1.81,2.25,1.97,1.83,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Turkey vs USA,Turkey,USA,2026-06-26 02:00,2026-06-26 04:00,pinnacle,2.71,3.63,2.37,Turkey,0.0,2.04,2.5,1.8,1.99,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Turkey vs USA,Turkey,USA,2026-06-26 02:00,2026-06-26 04:00,pinnacle,2.71,3.63,2.37,USA,-0.0,1.78,2.5,1.8,1.99,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Norway vs France,Norway,France,2026-06-26 19:00,2026-06-26 21:00,pinnacle,4.16,3.55,1.83,France,-0.5,1.83,2.5,1.97,1.82,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Norway vs France,Norway,France,2026-06-26 19:00,2026-06-26 21:00,pinnacle,4.16,3.55,1.83,Norway,0.5,1.97,2.5,1.97,1.82,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Senegal vs Iraq,Senegal,Iraq,2026-06-26 19:00,2026-06-26 21:00,pinnacle,1.36,4.66,7.89,Iraq,1.25,1.9,2.5,1.85,1.93,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Senegal vs Iraq,Senegal,Iraq,2026-06-26 19:00,2026-06-26 21:00,pinnacle,1.36,4.66,7.89,Senegal,-1.25,1.9,2.5,1.85,1.93,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Cape Verde vs Saudi Arabia,Cape Verde,Saudi Arabia,2026-06-27 00:00,2026-06-27 02:00,pinnacle,2.41,3.81,2.58,Cape Verde,0.0,1.83,2.25,1.79,2.0,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Cape Verde vs Saudi Arabia,Cape Verde,Saudi Arabia,2026-06-27 00:00,2026-06-27 02:00,pinnacle,2.41,3.81,2.58,Saudi Arabia,-0.0,1.97,2.25,1.79,2.0,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Uruguay vs Spain,Uruguay,Spain,2026-06-27 00:00,2026-06-27 02:00,pinnacle,5.18,3.89,1.61,Spain,-0.75,1.79,2.5,1.87,1.92,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Uruguay vs Spain,Uruguay,Spain,2026-06-27 00:00,2026-06-27 02:00,pinnacle,5.18,3.89,1.61,Uruguay,0.75,2.03,2.5,1.87,1.92,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,New Zealand vs Belgium,New Zealand,Belgium,2026-06-27 03:00,2026-06-27 05:00,pinnacle,9.32,5.6,1.27,Belgium,-1.5,1.86,2.75,1.84,1.95,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,New Zealand vs Belgium,New Zealand,Belgium,2026-06-27 03:00,2026-06-27 05:00,pinnacle,9.32,5.6,1.27,New Zealand,1.5,1.93,2.75,1.84,1.95,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Egypt vs Iran,Egypt,Iran,2026-06-27 03:00,2026-06-27 05:00,pinnacle,2.22,2.99,3.55,Egypt,-0.25,1.88,2.0,1.92,1.87,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Egypt vs Iran,Egypt,Iran,2026-06-27 03:00,2026-06-27 05:00,pinnacle,2.22,2.99,3.55,Iran,0.25,1.92,2.0,1.92,1.87,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Croatia vs Ghana,Croatia,Ghana,2026-06-27 21:00,2026-06-27 23:00,pinnacle,1.6,3.78,5.51,Croatia,-0.75,1.78,2.25,1.79,2.01,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Croatia vs Ghana,Croatia,Ghana,2026-06-27 21:00,2026-06-27 23:00,pinnacle,1.6,3.78,5.51,Ghana,0.75,2.05,2.25,1.79,2.01,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Panama vs England,Panama,England,2026-06-27 21:00,2026-06-27 23:00,pinnacle,7.97,6.58,1.24,England,-1.75,1.98,3.0,1.99,1.79,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Panama vs England,Panama,England,2026-06-27 21:00,2026-06-27 23:00,pinnacle,7.97,6.58,1.24,Panama,1.75,1.81,3.0,1.99,1.79,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Colombia vs Portugal,Colombia,Portugal,2026-06-27 23:30,2026-06-28 01:30,pinnacle,3.48,3.29,2.1,Colombia,0.25,2.0,2.25,1.83,1.96,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Colombia vs Portugal,Colombia,Portugal,2026-06-27 23:30,2026-06-28 01:30,pinnacle,3.48,3.29,2.1,Portugal,-0.25,1.81,2.25,1.83,1.96,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,DR Congo vs Uzbekistan,DR Congo,Uzbekistan,2026-06-27 23:30,2026-06-28 01:30,pinnacle,2.29,3.31,3.06,DR Congo,-0.25,1.98,2.25,1.97,1.83,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,DR Congo vs Uzbekistan,DR Congo,Uzbekistan,2026-06-27 23:30,2026-06-28 01:30,pinnacle,2.29,3.31,3.06,Uzbekistan,0.25,1.83,2.25,1.97,1.83,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Algeria vs Austria,Algeria,Austria,2026-06-28 02:00,2026-06-28 04:00,pinnacle,3.72,3.01,2.15,Algeria,0.25,1.99,2.25,1.82,1.97,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Algeria vs Austria,Algeria,Austria,2026-06-28 02:00,2026-06-28 04:00,pinnacle,3.72,3.01,2.15,Austria,-0.25,1.82,2.25,1.82,1.97,2026-06-15T09:03:30Z
2026-06-15 09:03:38,2026-06-15 11:03:38,Jordan vs Argentina,Jordan,Argentina,2026-06-28 02:00,2026-06-28 04:00,pinnacle,13.46,7.2,1.16,Argentina,-2.0,1.95,3.0,1.89,1.87,2026-06-15T09:03:30Z
